38.9,-100.12,-1.7039
37.17,-94.85,-0.8287
39.57,-97.67,-0.9522
37.38,-97.65,-0.8211
38.37,-96.55,-0.6206
38.67,-96.5,0.3144
38.68,-96.52,-0.6376
39.28,-98.82,-0.8261
39.32,-99.58,-1.915
38.12,-101.2,-2.2044
37.98,-96.87,-0.3433
39.63,-99.73,-2.0369
37.18,-96.72,0.1224
38.55,-96.75,-0.3604
39.62,-100.42,-1.0743
37.82,-96.83,-0.1826
37,-96.28,0.1144
38.42,-96.82,-0.3755
38.78,-100.88,-1.9673
37.28,-95.8,-0.637
37,-101.9,-1.9586
37.05,-101.9,-1.9513
38.93,-99.57,-1.9358
38.72,-98.23,-1.5022
38.37,-96.65,-0.2607
38.42,-96.77,-0.8177
38.68,-97.23,-0.7118
38.13,-100.52,-1.8051
39.3,-96.07,0.259
38.4,-96.18,-0.5223
38.33,-96.2,-0.5004
38.43,-96.2,-0.5774
38.9,-97.12,-0.2525
39.88,-98.48,-1.284
38.85,-96.1,-0.9739
37.82,-96.28,-0.1648
39.55,-97.03,-0.8621
37.65,-96.08,0.1182
38.25,-96.93,-0.4605
37.85,-94.7,-0.2273
37.45,-100.17,-1.0897
39.7,-96.42,0.1424
37.53,-95.83,0.22
37.47,-95.35,-0.4891
37.97,-100.82,-1.6944
37.98,-100.82,-1.6968
38.28,-95.23,-0.7414
38.52,-98.15,-1.0681
37.52,-94.83,-0.442
39.5,-98.32,-0.9667
38.25,-97.35,-0.635
39.65,-95.98,0.3043
39.37,-101.7,-1.0503
38.97,-100.48,-2.1235
38.35,-98.77,-1.2586
37.6,-99.3,-1.1156
37.35,-96.45,0.2613
38.1,-95.88,-0.4084
39.85,-97.3,-0.3768
39.9,-96.88,-0.838
39.85,-96.87,-0.8972
39.6,-98.77,-1.6148
38.83,-95.97,-0.8573
38.87,-99.33,-1.5192
38.6,-100.62,-2.57
38.67,-96.98,-1.024
39.85,-95.53,0.7274
39.85,-95.27,1.0028
39.38,-99.83,-1.2974
39.5,-99.73,-1.779
38.37,-97.2,-0.6986
38.67,-94.9,-1.3253
38.47,-98.7,-1.115
39.47,-95.73,-0.1818
39.67,-95.52,-0.1998
37.48,-96.27,0.1598
39.35,-100.45,-2.1841
39.25,-95.7,-0.4446
38.1,-98.65,-1.3341
37.18,-101.35,-2.0405
39.23,-98.4,-1.0246
38.03,-97.95,-0.6111
37.93,-98.03,-0.8197
38.28,-100.65,-1.8364
37.25,-95.7,-0.9569
38.23,-97.78,-0.9707
37.92,-95.43,-0.3891
37.92,-95.4,-0.2785
39.67,-98.37,-1.2258
38.72,-100.48,-2.2322
38.08,-99.9,-1.3685
38.23,-100.08,-1.4399
38.25,-99.97,-1.4558
39.65,-98.15,-1.2403
38.25,-95.75,-0.4796
37.57,-101.75,-1.5467
39.03,-96.83,-0.0407
38.07,-100.28,-1.5914
38.62,-97.95,-0.9698
37.65,-98.12,-1.1068
37.93,-99.4,-0.9374
39.67,-99.12,-1.22
37.33,-100.88,-1.6221
38.35,-94.77,-1.1764
37.93,-101.25,-2.1266
38.18,-99.1,-1.1379
38.97,-95.27,-0.8596
39.32,-94.93,-1.3062
39.82,-98.55,-1.2123
38.43,-95.8,-0.2261
38.42,-95.85,-0.3199
39.05,-95.4,-0.9535
39.62,-100,-1.4275
38.48,-101.37,-1.7537
38.67,-101.37,-1.8509
38.08,-95.63,-0.2178
39.25,-101.15,-0.8723
37.05,-100.92,-1.2888
39.62,-96.3,0.2399
39.05,-98.15,-1.2021
38.57,-97.67,-0.23
39.67,-99.57,-1.6127
39.17,-97.33,-0.772
39.95,-99.53,-1.4541
37.38,-96.08,-0.0312
38.67,-99.18,-1.2082
39.9,-98.03,-1.1028
39.5,-100.2,-1.5636
38.62,-95.68,-0.6785
38.32,-98.2,-1.1571
38.13,-96.13,-0.6723
39.2,-96.58,0.8406
39.2,-96.6,0.5721
39.78,-98.22,-1.1279
38.35,-97.02,-0.6524
38.38,-97.08,-0.692
39.85,-96.63,-0.5652
38.17,-96.57,-0.5398
38.58,-99.57,-1.0882
37.3,-95.1,-0.394
39.78,-101.38,-1.052
39.05,-96.23,0.0243
38.38,-97.67,-0.5402
37.28,-100.33,-1.0673
37.28,-98.58,-0.7819
38.15,-97.85,-0.7329
38.5,-95.7,-0.4984
39.08,-96.88,-0.0964
39.35,-97.45,-0.8081
39.27,-100.87,-1.2293
39.13,-97.7,-0.7604
37.45,-100.02,-0.867
37.93,-95.17,-0.0627
39.35,-100.07,-1.9094
39.93,-95.7,1.0723
38.15,-94.82,-0.7211
37.18,-95.45,-0.4726
37.87,-97.67,-0.8569
39.18,-99.03,-1.4261
38.37,-96,-0.4864
38.45,-99.9,-1.3948
38.07,-97.28,-0.6166
38.15,-98.08,-1.0391
38.97,-97.47,-0.4459
39.83,-100.18,-1.2903
39.82,-99.93,-1.3304
39.83,-99.88,-1.545
39.7,-99.83,-1.3826
37.47,-97.87,-0.1123
39.13,-100.85,-1.1559
39.83,-100.52,-1.2345
37.82,-99.57,-1.0626
39.97,-96.6,-0.6253
38.88,-94.77,-1.4496
39.5,-96.17,0.2084
38.63,-95.83,-0.5877
38.5,-94.97,-1.1681
39.43,-98.68,-1.1697
39.22,-95.32,-1.0368
37.17,-95.1,-0.3454
38.62,-95.28,-0.9474
38.77,-95.6,-0.7212
38.78,-95.4,-0.8334
37.28,-97.17,-0.3221
39.23,-99.57,-2.5318
38.57,-94.87,-1.339
39.57,-96.87,-0.5662
37.33,-95.27,-0.2409
37.48,-97.37,-0.8703
39.73,-99.32,-1.0521
37.33,-94.73,-0.5752
37.27,-100.58,-1.1574
39.23,-99.3,-1.1672
38.18,-94.72,-0.7747
38.7,-95.45,-0.6683
38.65,-95.57,-0.6724
37.93,-97.02,-0.4344
37.65,-98.73,-0.833
37.77,-98.55,-1.0928
38.58,-95.53,-0.4708
39.07,-100.23,-2.2228
39.45,-96.73,-0.2521
39.47,-96.83,-0.5107
38.63,-99.92,-1.4974
38.52,-95.97,-0.7272
38.55,-95.95,-0.547
37.33,-101.77,-1.564
37.23,-101.95,-0.8444
37.78,-97.35,-0.8613
37.82,-96.62,-0.1197
39.13,-95.95,-0.268
38.9,-98.85,-1.2435
38.87,-98.82,-1.1682
38.9,-101.18,-1.2689
39.9,-95.9,0.4181
38.4,-96.4,-0.495
39.77,-101.8,-1.3832
39.85,-101.92,-1.1103
39.18,-100.08,-1.794
38.82,-97.6,-0.6071
38.82,-97.57,-0.6833
39.78,-97.78,-0.8975
38.48,-100.9,-2.4594
38.67,-100.87,-2.1225
37.13,-96.18,-0.3398
37.92,-97.43,-0.4258
38.9,-101.75,-0.9385
39.78,-98.78,-1.3727
39.47,-96,0.2557
38.9,-97.37,-0.796
38.22,-98.2,-1.0006
38.77,-94.67,-1.4464
39.43,-99.27,-1.0329
39.47,-100.18,-1.5667
37.48,-100.83,-1.7841
37.98,-101.77,-1.605
39.02,-97.87,-0.7901
37.48,-95.47,-0.3919
38.02,-96.32,-0.3862
39.1,-95.05,-1.1744
39.12,-95.15,-0.8717
39.07,-95.63,-0.7935
37.8,-95.95,0.1587
37.75,-95.93,0.1191
38.47,-101.77,-0.9406
37.82,-99.07,-1.0685
39.78,-95.08,0.2073
39.25,-96.6,0.4505
37.58,-101.35,-2.0287
38.65,-100.17,-2.6595
39.35,-95.47,-0.16
39.33,-95.47,-0.5576
37.98,-96.02,-0.2659
38.6,-94.85,-1.3432
39.02,-99.88,-1.0943
39.17,-99.83,-1.6641
39.22,-97.02,-0.4151
37.55,-95.07,-0.3444
39.2,-96.3,0.0155
39.82,-97.05,-0.7238
38.4,-95.6,-0.4709
39.42,-99.42,-1.4293
37.27,-97.42,-0.5639
39.4,-96.42,0.4108
39.5,-96.32,0.9888
38.8,-96.75,-0.1816
37.65,-97.43,-0.8762
39.08,-95.93,-1.0411
38.48,-95.47,-0.7006
38.95,-98.52,-1.1437
38.97,-98.48,-1.3916
37.25,-97,-0.2264
39.07,-101.25,-0.9717
39.73,-95.83,0.1146
38.8,-95.37,-0.837
37.88,-95.73,0.085
38.05,-98.93,-1.2683
36.65,-86.27,-1.2639
36.68,-85.13,-0.9743
37.58,-82.72,2.4163
36.73,-85.02,0.1169
38.27,-85.55,1.5023
37.27,-82.43,0.4757
38.45,-82.62,2.039
38.43,-82.68,1.9668
36.87,-83.88,-0.6559
37.8,-85.47,1.2981
36.9,-86.13,-0.5576
36.85,-83.33,-0.4302
37.6,-84.7,0.8569
37.42,-86.87,-0.4962
36.97,-82.95,-0.243
37.57,-84.3,1.0153
37.55,-84.25,1.1152
37.92,-85.65,1.0054
37.17,-83.57,-0.2102
36.78,-83.53,-0.4623
38.03,-82.83,2.13
36.9,-88.97,-0.699
37.75,-85.75,0.6243
37,-86.43,0.0832
36.95,-86.48,-0.0533
37.02,-86.43,0.0456
36.97,-86.43,0.0634
37.48,-85.15,0.8525
37.2,-86.27,-0.1122
37.35,-83.38,0.4536
37.22,-82.58,0.7165
37.8,-84.72,0.79
36.78,-85.37,-0.8162
36.98,-84.62,0.0154
36.77,-87.97,-1.3001
37.53,-87.27,-0.2856
37.33,-85.35,1.0146
37.42,-86.5,-0.299
36.8,-87.97,-1.0627
37.23,-83.03,0.4385
38.68,-85.18,1.1348
38.47,-82.58,2.176
37.1,-85.92,-0.1291
37.67,-85.95,0.4774
38.25,-85.75,1.5338
37.9,-83.93,1.1092
37.93,-85.67,1.0404
36.88,-83.02,-0.0467
37.83,-86.63,0.1449
36.98,-87.78,-1.0978
39.1,-84.1,1.1086
37.78,-84.1,1.1033
37.1,-85.3,0.7241
37.08,-85.3,0.362
36.77,-89.12,-1.1561
36.95,-84.1,-0.5056
39.05,-84.67,0.9772
37.48,-84.43,0.9575
36.97,-82.98,0.5696
36.83,-84.32,-0.4079
38.38,-84.3,1.2531
37.65,-84.77,0.7871
37.17,-87.7,-0.4384
37.03,-83.07,0.8547
37.42,-82.8,1.4388
37.75,-82.78,2.0432
38.72,-84.58,1.4012
37.55,-86.72,-0.5461
37.08,-87,-0.7295
37.27,-87.52,-0.9328
37.75,-84.33,0.8585
37.05,-88.08,-1.3035
37,-85.62,0.53
37.7,-85.88,0.4342
37.3,-82.35,0.7244
36.78,-87.17,-0.917
37.27,-84.65,0.5946
38.67,-84.33,1.4162
38.12,-83.55,2.3796
37.43,-82.42,2.2294
38.42,-83.72,1.9411
38.42,-83.73,1.8519
37.9,-84.27,0.8378
36.78,-83.75,-0.7085
38.23,-84.87,2.6394
38.18,-84.9,2.3447
36.72,-86.57,-0.9743
37.57,-82.13,1.996
37.95,-83.65,1.5972
36.63,-85.8,-1.9714
38.2,-84.55,0.7825
38.42,-84.88,1.7295
36.97,-88.28,-1.3878
37,-85.92,-0.2911
37.6,-85.92,0.2964
36.9,-88,-1.1487
38.98,-84.83,0.7652
37.4,-83.93,0.6163
38.32,-82.95,1.93
38.23,-82.98,2.212
37.25,-85.5,1.4009
38.62,-82.85,1.9121
37.2,-87.2,-0.3255
37.77,-86.43,-0.0827
36.82,-83.32,-0.351
37.53,-86.9,-0.3144
37.25,-83.18,0.4733
37.55,-83.77,0.9364
37.75,-87.63,-0.0642
37.87,-87.57,0.1081
36.57,-89.2,-1.0708
36.8,-88.5,-1.2536
37.82,-84.72,0.7546
37.33,-82.98,1.4246
37.53,-85.73,0.6573
36.83,-87.5,-0.3833
37.17,-83.37,-0.1002
37.88,-86.28,0.1637
37.57,-82.67,1.4363
37.55,-83.38,0.9217
37.6,-83.32,1.2348
36.87,-85.12,-0.3999
37.17,-82.63,0.4565
37.17,-82.93,0.6721
37.58,-84.77,1.3694
37.97,-84.63,0.4552
37.02,-88.27,-1.3924
38.42,-85.38,1.8376
38.38,-85.4,1.7458
37.62,-84.58,0.8975
37.75,-82.43,2.8381
37.52,-86.3,-0.077
38.03,-84.6,1.0618
37.35,-84.92,0.7611
38.65,-82.87,2.0281
38.43,-84.97,1.9561
37.08,-84.08,-0.163
37.13,-84.1,0.2
37.67,-85.4,1.4423
38.12,-82.62,2.0744
38.23,-85.77,1.2473
38.22,-85.67,1.3384
38.18,-85.73,1.0432
38.28,-85.8,1.2647
38.25,-85.77,1.3645
36.97,-88.83,-1.089
37.32,-87.48,-0.9288
37.22,-87.42,-0.4472
37.18,-86.1,0.1408
37.1,-83.72,-0.3519
37.33,-88.07,-0.1709
37.57,-82.75,1.5447
36.73,-88.65,-1.2718
36.7,-88.63,-0.9933
36.78,-88.63,-1.2587
36.85,-88.67,-1.1502
38.63,-83.7,1.8215
37.43,-83.98,0.6937
37.57,-82.45,2.1024
36.6,-83.73,-1.0755
38.12,-84.7,2.3091
37.45,-86.05,-0.0692
36.83,-84.85,-0.5035
38.05,-83.95,1.5455
37.35,-84.33,0.6461
37.27,-85.88,0.2332
36.62,-88.33,-1.4676
37.28,-86.25,0.0485
37.23,-87.78,-1.4087
37.27,-83.65,0.0683
37.77,-87.15,0.3866
37.78,-87.13,0.1777
38.53,-84.83,1.76
37.07,-88.77,-1.0671
37.1,-88.62,-0.904
37.08,-88.58,-0.989
37.82,-82.8,2.1864
37.27,-86.98,-0.6047
38.2,-84.23,1.2013
37.48,-82.52,1.3355
37.53,-82.58,1.5272
36.75,-83.7,-0.7331
37.32,-82.87,1.0858
37.1,-87.88,-1.1862
37.4,-87.77,-0.2746
37.53,-83.35,1.0949
37.67,-83.95,1.0529
37.73,-84.3,0.9815
37.22,-86.9,-0.4381
37.62,-86.5,-0.2909
36.85,-86.88,-0.9649
36.83,-86.9,-0.7775
37.7,-85.98,0.7453
37.93,-84.82,1.3256
37.75,-83.07,1.2019
38.08,-83.13,2.2417
38.97,-84.55,1.3382
36.75,-86.2,-0.9998
36.73,-86.22,-1.3831
37.6,-87.53,-0.4446
38.2,-85.2,2.1093
37.98,-85.73,0.9287
37.07,-82.97,0.4026
37.85,-83.68,1.3812
37.12,-84.62,0.3659
37.68,-85.23,1.1142
37.53,-84.67,0.8854
36.7,-84.48,-1.12
36.88,-85.72,-0.753
38.03,-85.35,1.7297
37.87,-82.62,2.2186
36.78,-85.67,-0.5754
36.75,-88.08,-1.2946
38.03,-84.85,1.8933
37.77,-87.95,-0.0137
37.85,-84.43,0.3766
37.97,-85.17,1.4124
38.65,-83.35,2.25
38.77,-84.97,1.202
37.37,-84.57,0.7784
37.92,-83.25,1.948
37.82,-83.02,1.2926
36.73,-84.17,-1.0526
38.65,-84.62,1.6547
37.6,-83.83,0.8246
36.88,-85.13,-0.2417
37.18,-86.63,-0.313
29.98,-92.12,0.2906
30.43,-90.05,-0.4943
31.32,-92.47,0.5295
31.38,-92.3,0.1883
30.7,-90.53,-0.6615
30.08,-92.25,-0.075
30.95,-91.65,-0.0823
32.88,-93,0.0984
32.55,-92.92,0.5283
32.12,-93.1,0.4217
30.35,-91.7,-0.8858
30.58,-91.17,-0.448
30.48,-92.63,0.096
32.78,-91.9,-0.4077
30.55,-91.05,-0.4131
30.42,-91.13,-0.3264
30.53,-91.13,-0.475
30.37,-91.02,-0.4361
30.13,-91.32,-0.2675
30.8,-92.58,-0.0307
31.63,-92.18,0.2003
32.38,-94.05,-0.0677
32.37,-92.93,0.3643
32.7,-93.52,-0.105
30.78,-89.87,-0.4121
29.33,-89.4,-0.4717
31.38,-92.72,0.1159
30.95,-92.17,-0.3015
29.33,-89.52,-0.1079
28.97,-89.38,-0.651
32.52,-92.33,0.1269
29.75,-93.33,-0.4669
31.07,-93.2,-0.5468
30.32,-92.05,0.3694
30.2,-91.12,-0.1678
29.87,-92.85,0.0122
32.32,-92.45,0.0705
31.02,-92.32,0.0321
30.4,-91.23,-0.2617
30.87,-91.02,-0.7511
30.8,-90.97,-0.6957
31.52,-92.72,0.6646
32.17,-92.1,0.2061
31.78,-93.7,0.3633
32.82,-93.42,-0.1953
31.97,-93.33,0.1619
30.53,-90.12,-0.6227
30.22,-92.4,0.465
32.42,-93.63,0.1286
30.47,-90.97,-0.5549
30.45,-93.43,0.2266
30.83,-93.27,-0.6418
29.58,-89.83,-0.3494
30.07,-91.03,-0.6901
30.87,-92.8,-0.6672
30.7,-90.18,-0.4761
30.5,-92.42,0.1346
32.78,-92.4,0.1991
32.78,-92.28,0.1997
29.82,-91.55,0.3493
30.85,-90.15,-0.8381
30.78,-90.22,-0.6452
30.8,-90.13,-0.7088
29.43,-90.3,-0.7465
32.2,-93.83,0.2392
30.23,-90.92,-0.3324
31.42,-92.9,0.7486
32.08,-93.8,-0.2456
29.77,-92.95,-0.1357
30.43,-92.03,0.2732
31.82,-93.08,0.1505
29.23,-90,-1.2248
29.9,-90.05,-0.7553
30.83,-90.67,-0.6582
30.57,-90.98,-0.4899
32.42,-94,-0.0345
29.95,-92.52,-0.1541
31.9,-92.78,-0.0398
29.88,-93.42,-0.7069
30.5,-90.37,-0.63
30.53,-90.48,-0.6549
31.9,-93.35,-0.0286
31.78,-91.82,0.4543
32.97,-93.13,-0.3045
31.07,-92.12,0.1366
31.18,-92.75,-0.0979
31.38,-93.4,-0.0839
32.75,-93.07,-0.0203
31.32,-93.38,1.58
32.88,-93.88,-0.2233
29.58,-90.73,-0.3377
29.95,-91.72,-0.2071
31.67,-92.2,0.1231
30.2,-92.67,1.0071
32.22,-92.7,0.2446
31.62,-91.8,0.1517
31.48,-91.85,0.0664
32.33,-93.83,-0.2443
30.93,-90.52,-0.4417
30.48,-92.85,-0.2996
32.42,-93.47,0.5763
30.2,-91.98,0.2449
29.98,-92.78,0.2131
30.25,-93.22,-0.0872
31.92,-93.3,0.4972
32.8,-91.18,0.1119
31.13,-93.27,-0.6616
29.78,-92.22,0.192
30.5,-90.75,-0.6927
31.97,-94,0.1429
31.98,-93.95,0.1434
30.63,-93.23,-0.2396
30.37,-91.17,-0.3565
31.18,-92.4,0.096
30.57,-92.43,-0.0215
32.02,-93.73,-0.0685
31.57,-93.48,-0.2753
32.9,-92.25,-0.0114
31.15,-92.03,0.1993
30.68,-91.73,-0.1328
30.18,-92.58,0.3087
29.98,-90.13,-0.8521
31.47,-93.73,0.9925
32.62,-93.32,-0.4491
30.7,-92.88,-0.4894
29.98,-90.25,-0.5735
32.52,-92.05,0.0833
32.47,-92.12,0.0538
32.52,-92.13,0.0218
32.55,-92.12,-0.0101
32.53,-92.07,0.1134
32.7,-93.97,-0.5121
29.7,-91.2,0.263
29.93,-91.02,-0.3669
31.77,-93.08,0.18
30.03,-91.82,-0.0819
29.95,-90.07,-0.881
30.03,-90.03,-1.1828
29.92,-90.13,-0.7962
29.93,-90.03,-0.7736
29.95,-90.13,-0.9501
29.93,-90.1,-0.7162
29.98,-90.02,-0.7938
29.98,-90.07,-1.067
29.98,-90.12,-0.9718
30.7,-91.43,-0.0541
30.82,-92.67,-0.3323
32.65,-91.77,0.0416
30.73,-90.98,-0.5959
30.6,-92.78,-0.2107
31,-91.67,0.3192
30.28,-93.15,-0.151
29.78,-90.43,-0.4613
30.38,-89.75,-0.4152
30.58,-89.85,-0.1737
30.7,-90.75,-0.6247
32.9,-93.68,-0.1281
30.3,-91.23,-0.2205
30.32,-91.23,-0.161
31.5,-92.47,0.0362
30.45,-91.22,-0.3519
29.48,-89.7,-0.3547
29.22,-89.27,-0.585
30.25,-92.27,0.2976
30.07,-90.57,-0.4189
32.18,-92.1,0.1648
31.68,-93.3,0.6268
32.35,-93.65,-0.4167
29.73,-92.82,-0.1899
32.97,-94,-0.9775
30.95,-93.28,-0.6149
32.52,-92.68,0.5137
32.37,-93.13,0.3472
29.87,-89.83,-0.7707
31.95,-91.23,-0.1262
30.1,-91.88,0.0432
29.73,-90.82,-0.4268
30.85,-89.98,-0.5776
32.52,-93.75,-0.3297
32.55,-93.77,-0.071
32.08,-92.5,0.1249
30.98,-91.8,0.5042
31.27,-93.02,0.1735
30.65,-93.42,-0.0505
30.28,-89.78,-0.5213
32.93,-92.62,-0.2718
32.97,-93.45,-0.1934
30.48,-90.65,-0.6195
32.7,-92.08,-0.3041
32.9,-91.97,-0.0825
30.85,-93.02,-0.6019
30.22,-93.38,0.1164
32.38,-91.22,-0.2874
29.77,-90.78,-0.2873
31.87,-92.3,0.1171
29.78,-92.2,0.045
31.53,-91.42,-0.1383
30.68,-92.4,0.419
30.2,-93.58,-0.0739
29.92,-89.9,-0.5497
32.9,-93.98,-0.2616
32.17,-93.5,0.256
31.92,-92.63,0.2687
32.1,-91.72,0.1817
32.03,-92.65,0.1398
30.95,-90.93,-0.6175
31.13,-92.48,0.0178
31.13,-92.47,0.1362
30.63,-91.13,-0.4959
44.35,-68.27,-0.6111
44.32,-69.8,0.1147
44.8,-68.8,-0.6744
44.8,-68.82,-0.6419
44.38,-68.2,-0.719
44.4,-69,-0.548
45.07,-69.9,-0.2864
45.27,-69.6,-0.0253
45.67,-69.82,-0.4903
46.43,-67.85,-0.0841
44.07,-70.72,-0.1397
43.9,-69.93,-0.3996
46.87,-68.02,-0.2119
46.62,-69.53,-0.4193
44.92,-69.27,-0.3012
45.18,-69.23,-0.2236
43.88,-70.8,-0.3184
44.92,-67,-0.5801
45.17,-69.33,-0.1564
44.32,-69.9,-0.5524
44.53,-68.43,-1.1388
45.2,-70.5,-0.6876
45.22,-70.48,-0.4703
44.68,-70.15,-0.7886
46.8,-67.77,-0.2081
47.25,-68.6,-0.3203
44.22,-69.78,-0.6227
44.4,-70.97,-0.6191
45.18,-67.8,-0.6649
45.47,-69.58,0.2874
44.93,-69.57,-0.4022
45.47,-69.87,-0.5046
43.85,-70.8,-0.6346
46.13,-67.83,-0.1729
46.2,-67.83,-0.1374
45.63,-70.27,-0.6681
44.1,-70.22,-0.5411
45.22,-70.2,-0.4313
44.72,-67.47,-0.5234
44.8,-69.88,-0.2688
44.78,-70.92,-0.3864
45.65,-68.7,-0.1103
45.65,-68.68,-0.416
45.28,-69.02,-0.3036
45.58,-69.72,-0.7935
44.05,-69.53,-0.5412
44.13,-70.72,-0.9348
44.93,-68.65,-0.3428
44.95,-68.67,-0.2108
44.9,-68.67,-0.1548
43.67,-70.25,-0.5672
43.65,-70.3,-0.5902
46.65,-68,-0.3799
44.97,-70.65,-0.2783
45.88,-69.18,-0.3817
44.1,-69.12,-0.3076
44.67,-70.6,0.3094
44.52,-70.57,0.3553
44.55,-70.55,0.0529
43.5,-70.45,-0.5268
43.47,-70.78,-0.6546
44.6,-70.73,0.4457
45.42,-68.13,-0.419
46.55,-68.33,0.2816
46.15,-69.13,-0.2043
45.35,-69.98,-0.3473
44.87,-70.87,-0.0929
47.17,-67.95,-0.1471
45.57,-67.43,-0.4076
44.55,-69.65,-0.2943
43.7,-70.62,-0.5913
45.23,-68.65,-0.2011
44.33,-70.58,-0.1562
44.2,-69.15,-0.3408
44.55,-69.63,-0.3545
45.15,-67.4,-1.0348
39.47,-76.17,0.0461
38.98,-76.47,-0.7193
38.98,-76.57,-0.4831
38.23,-75.13,-0.0833
39.25,-76.53,0.0468
39.28,-76.62,-0.1085
39.03,-76.88,-0.1783
39.03,-76.93,-0.2307
39.02,-76.95,-0.204
39.5,-76.38,0.2449
39.68,-76.7,0.4813
39.62,-79.25,1.775
38.43,-76.13,-0.5187
39.52,-77.65,1.0787
39.2,-77.33,0.2243
39.2,-77.02,0.1722
38.95,-77.1,-0.247
39.03,-77,-0.1513
38.57,-76.07,-0.1672
39.65,-77.45,1.0998
39.05,-76.07,-0.1029
38.47,-76.75,0.2426
38.73,-76.85,-0.2376
39.22,-76.07,-0.0172
39.63,-77.73,1.0416
39.25,-76.93,0.4626
39.67,-77.9,1.2329
39.35,-76.13,0.6102
38.98,-76.95,-0.1551
39.65,-76.17,0.2285
39.65,-76.18,0.3355
37.98,-75.87,1.0209
39.65,-78.75,1.9652
39.63,-78.75,1.7916
39.67,-78.78,1.8187
38.93,-77.12,-0.3204
39.27,-77.23,0.2456
38.88,-75.8,0.0282
38.77,-76.02,0.5448
39.67,-77.55,1.2363
39.6,-75.83,0.1398
39.68,-77.35,0.9814
39.68,-77.3,0.868
39.52,-76.4,0.2255
39.1,-76.75,-0.8581
39.42,-77.42,1.0488
39.42,-77.45,0.3915
39.4,-77.37,0.7898
39.65,-78.93,1.4327
39.17,-77.38,-0.2117
38.97,-76.8,-0.0212
39.7,-79.15,0.9951
39,-77.25,-0.061
39.02,-76.87,-0.1522
39.65,-77.73,0.8653
39.7,-78.18,1.04
38.62,-76.62,0.147
39.48,-77.7,0.6654
38.53,-76.97,-0.5472
39.1,-76.9,-0.1709
38.3,-76.63,-0.166
38.32,-76.67,-0.0041
39.43,-76.55,0.1654
39.48,-79.05,1.4864
39.72,-76.65,0.3142
39.58,-79.37,1.2776
38.43,-76.72,-0.2817
39.6,-79.08,1.3897
39.27,-75.87,0.3182
38.9,-76.97,0.0739
39.4,-79.4,1.1869
38.33,-75.08,-0.5148
38.68,-76.67,-0.1376
38.7,-76.17,-0.1509
39.63,-76.7,0.2756
38.33,-76.42,-0.2541
39.55,-76.07,0.3933
39.55,-78.5,0.8688
39.37,-76.72,0.6052
38.07,-75.57,0.6232
39.03,-77.25,-0.2911
38.72,-75.92,0.0556
38.53,-76.58,-0.0797
38.22,-75.68,0.877
39.38,-76.83,0.4318
38.95,-75.88,0.0848
39.13,-76.23,-0.1194
39.08,-77.15,-0.134
38.72,-76.18,0.4823
38.37,-75.58,-0.3327
38.42,-75.57,-0.178
38.33,-75.52,-0.0937
39.5,-79.13,1.3767
39.38,-79.2,1.3551
39.52,-79.42,1.5328
38.17,-75.4,0.1934
38.32,-76.45,-0.3132
38.98,-76.33,-0.1679
38.98,-77.02,-0.2615
38.98,-77,-0.3717
39.67,-78.25,1.0579
39.4,-76.6,0.2513
39.45,-77.18,0.1723
38.93,-77.02,-0.1584
38.87,-76.78,-0.0233
38.48,-75.83,-0.2851
38.65,-76.88,-0.2979
38.9,-77.05,-0.2441
39.17,-76.78,-0.3142
39.58,-77,0.1001
39.55,-76.97,0.1
39.07,-77.03,-0.3927
39.62,-77.85,1.0776
39.33,-76.87,0.9797
42.65,-73.1,0.9273
42.38,-72.53,-0.5652
42.65,-71.88,-0.8092
42.52,-72.78,0.1537
42.25,-71.47,-0.6015
42.58,-72.22,0.1856
42.43,-72.03,-0.3377
42.48,-71.28,-0.7184
42.22,-70.82,-0.7566
42.28,-72.35,-0.1176
42.63,-72.12,-0.1198
42.22,-71.12,-0.7953
42.13,-72.93,-0.6091
42.37,-71.03,-0.5572
42.35,-71.72,-0.4016
42.08,-71.02,-0.3183
42.12,-71.9,-0.1944
41.9,-69.98,-0.3285
41.67,-69.95,-0.0511
41.67,-69.97,0.3394
42.28,-72.98,-0.6692
42.3,-72.98,-0.3372
42.4,-72.85,-0.4535
42.33,-71.15,-0.7239
42.4,-71.68,-0.3755
42.27,-70.83,-0.6084
42.38,-72.05,-0.019
42.73,-72.72,-0.0737
42.45,-71.37,-0.8666
42.47,-72.93,-0.2242
42.12,-72.13,-0.1214
41.77,-70.67,0.3318
41.38,-70.52,0.1409
41.72,-71.13,-0.0272
42.57,-71.77,-0.3456
42.28,-71.42,-0.5012
42.08,-71.42,-0.563
42.58,-71.98,-0.4519
42.18,-73.4,0.009
42.6,-71.58,-0.703
42.35,-72.2,-0.3908
42.53,-72.18,-0.0505
41.62,-70.53,0.5709
42.8,-71.07,-0.5023
42.67,-72.82,-0.1187
42.23,-70.92,-0.6598
42.2,-72.6,-0.3607
42.68,-72.97,0.1264
42.48,-72.02,-0.5864
41.65,-70.27,0.3728
42.67,-70.87,-0.5989
42.37,-71.9,-1.031
42.28,-72.87,-0.6484
42.32,-71.38,-0.3455
42.55,-73.23,0.3019
42.7,-71.17,-0.6852
42.65,-71.32,-0.6292
42.05,-71.2,-0.1258
42.5,-70.87,-0.7045
41.88,-70.92,-0.1978
42.6,-71.02,-0.8732
42.17,-71.52,-0.8729
